              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t14012  6994.627996  37123.364432   634.433169  23249.004016   963.067097  6.147821   2100.116151   276.84023  9913.478491  3300.572426   161.568779  1061.602042  1746.075946
t14013  6994.627846   37123.39022   634.433677  23248.963521   963.081249   6.14781   2100.111101  276.841355  9913.481994   3300.57617   161.567309  1061.606683  1746.061175
t14014  6994.627695  37123.415999   634.434184  23248.923031   963.095398  6.147798   2100.106053  276.842481  9913.485496  3300.579912   161.565839  1061.611322  1746.046408
t14015  6994.627544   37123.44177   634.434691  23248.882547   963.109543  6.147787   2100.101007  276.843605  9913.488998  3300.583654    161.56437   1061.61596  1746.031645
t14016  6994.627392  37123.467533   634.435198  23248.842067   963.123684  6.147776   2100.095962   276.84473  9913.492499  3300.587394   161.562901  1061.620597  1746.016887
t14017  6994.627239  37123.493287   634.435706  23248.801593   963.137822  6.147764   2100.090919  276.845854  9913.495999  3300.591133   161.561433  1061.625232  1746.002133
t14018  6994.627085  37123.519033   634.436213  23248.761123   963.151957  6.147753   2100.085878  276.846978  9913.499498  3300.594871   161.559965  1061.629865  1745.987384
t14019  6994.626931   37123.54477    634.43672  23248.720659   963.166088  6.147742   2100.080839  276.848102  9913.502996  3300.598607   161.558498  1061.634497  1745.972639
t14020  6994.626777  37123.570499   634.437227  23248.680201   963.180216   6.14773   2100.075801  276.849225  9913.506494  3300.602343    161.55703  1061.639127  1745.957898
t14021  6994.626622   37123.59622   634.437734  23248.639747    963.19434  6.147719   2100.070765  276.850348   9913.50999  3300.606077   161.555564  1061.643756  1745.943162
t14022  6994.626466  37123.621932    634.43824  23248.599298   963.208461  6.147708    2100.06573  276.851471  9913.513486   3300.60981   161.554098  1061.648384   1745.92843
t14023   6994.62631  37123.647636   634.438747  23248.558855   963.222579  6.147696   2100.060697  276.852593  9913.516981  3300.613541   161.552632   1061.65301  1745.913702
t14024  6994.626153  37123.673331   634.439254  23248.518417   963.236693  6.147685   2100.055666  276.853715  9913.520476  3300.617272   161.551167  1061.657634  1745.898979
t14025  6994.625995  37123.699018    634.43976  23248.477984   963.250804  6.147674   2100.050636  276.854837  9913.523969  3300.621001   161.549702  1061.662257   1745.88426
t14026  6994.625837  37123.724697   634.440267  23248.437557   963.264911  6.147663   2100.045609  276.855959  9913.527462  3300.624729   161.548238  1061.666879  1745.869546
t14027  6994.625678  37123.750367   634.440774  23248.397134   963.279015  6.147651   2100.040582   276.85708  9913.530954  3300.628456   161.546774  1061.671499  1745.854836
t14028  6994.625519  37123.776029    634.44128  23248.356717   963.293115   6.14764   2100.035558  276.858201  9913.534445  3300.632181    161.54531  1061.676117   1745.84013
t14029  6994.625359  37123.801682   634.441786  23248.316305   963.307212  6.147629   2100.030535  276.859321  9913.537935  3300.635906   161.543847  1061.680734  1745.825429
t14030  6994.625198  37123.827328   634.442293  23248.275898   963.321306  6.147617   2100.025514  276.860442  9913.541425  3300.639629   161.542384   1061.68535  1745.810732
t14031  6994.625037  37123.852964   634.442799  23248.235496   963.335396  6.147606   2100.020494  276.861562  9913.544913  3300.643351   161.540922  1061.689964   1745.79604
t14032  6994.624875  37123.878593   634.443305    23248.1951   963.349482  6.147595   2100.015476  276.862681  9913.548401  3300.647071    161.53946  1061.694576  1745.781351
t14033  6994.624713  37123.904213   634.443811  23248.154709   963.363566  6.147584    2100.01046  276.863801  9913.551888  3300.650791   161.537999  1061.699187  1745.766668
t14034   6994.62455  37123.929825   634.444317  23248.114323   963.377646  6.147572   2100.005446   276.86492  9913.555375  3300.654509   161.536538  1061.703797  1745.751988
t14035  6994.624386  37123.955428   634.444823  23248.073942   963.391722  6.147561   2100.000433  276.866038   9913.55886  3300.658226   161.535078  1061.708405  1745.737313
t14036  6994.624222  37123.981023   634.445329  23248.033566   963.405795   6.14755   2099.995422  276.867157  9913.562345  3300.661942   161.533618  1061.713011  1745.722642
t14037  6994.624057   37124.00661   634.445835  23247.993196   963.419865  6.147538   2099.990412  276.868275  9913.565828  3300.665657   161.532158  1061.717616  1745.707976
t14038  6994.623892  37124.032188   634.446341  23247.952831   963.433931  6.147527   2099.985404  276.869393  9913.569312   3300.66937   161.530699   1061.72222  1745.693314
t14039  6994.623726  37124.057758   634.446847  23247.912471   963.447994  6.147516   2099.980398  276.870511  9913.572794  3300.673082    161.52924  1061.726822  1745.678657
t14040  6994.623559   37124.08332   634.447353  23247.872116   963.462053  6.147505   2099.975393  276.871628  9913.576275  3300.676793   161.527782  1061.731423  1745.664003
t14041  6994.623392  37124.108873   634.447858  23247.831766   963.476109  6.147493   2099.970391  276.872745  9913.579756  3300.680503   161.526324  1061.736022  1745.649354
t14042  6994.623224  37124.134419   634.448364  23247.791422   963.490161  6.147482   2099.965389  276.873862  9913.583236  3300.684212   161.524866  1061.740619   1745.63471
t14043  6994.623056  37124.159955   634.448869  23247.751083   963.504211  6.147471    2099.96039  276.874978  9913.586715  3300.687919    161.52341  1061.745215   1745.62007
t14044  6994.622887  37124.185484   634.449375  23247.710749   963.518256   6.14746   2099.955392  276.876094  9913.590193  3300.691625   161.521953   1061.74981  1745.605434
t14045  6994.622717  37124.211004    634.44988   23247.67042   963.532299  6.147448   2099.950395   276.87721   9913.59367   3300.69533   161.520497  1061.754403  1745.590803
t14046  6994.622547  37124.236516   634.450386  23247.630096   963.546337  6.147437   2099.945401  276.878325  9913.597147  3300.699034   161.519041  1061.758995  1745.576175
t14047  6994.622376  37124.262019   634.450891  23247.589778   963.560373  6.147426   2099.940408   276.87944  9913.600623  3300.702737   161.517586  1061.763585  1745.561553
t14048  6994.622205  37124.287514   634.451396  23247.549465   963.574405  6.147415   2099.935417  276.880555  9913.604098  3300.706438   161.516131  1061.768174  1745.546934
t14049  6994.622033  37124.313001   634.451901  23247.509157   963.588434  6.147404   2099.930427   276.88167  9913.607572  3300.710138   161.514677  1061.772761   1745.53232
t14050  6994.621861  37124.338479   634.452407  23247.468854   963.602459  6.147392   2099.925439  276.882784  9913.611045  3300.713837   161.513223  1061.777346   1745.51771
t14051  6994.621687   37124.36395   634.452912  23247.428557   963.616481  6.147381   2099.920453  276.883898  9913.614518  3300.717535   161.511769  1061.781931  1745.503105
t14052  6994.621514  37124.389412   634.453417  23247.388264   963.630499   6.14737   2099.915468  276.885012  9913.617989  3300.721231   161.510316  1061.786513  1745.488504
t14053  6994.621339  37124.414865   634.453921  23247.347977   963.644514  6.147359   2099.910485  276.886125   9913.62146  3300.724927   161.508864  1061.791095  1745.473907
t14054  6994.621164  37124.440311   634.454426  23247.307695   963.658526  6.147347   2099.905503  276.887238  9913.624931  3300.728621   161.507411  1061.795674  1745.459315
t14055  6994.620989  37124.465748   634.454931  23247.267419   963.672534  6.147336   2099.900524  276.888351    9913.6284  3300.732314    161.50596  1061.800253  1745.444727
t14056  6994.620813  37124.491176   634.455436  23247.227147   963.686539  6.147325   2099.895546  276.889463  9913.631868  3300.736005   161.504508  1061.804829  1745.430143
t14057  6994.620636  37124.516597    634.45594  23247.186881    963.70054  6.147314   2099.890569  276.890576  9913.635336  3300.739696   161.503057  1061.809405  1745.415564
t14058  6994.620459  37124.542009   634.456445   23247.14662   963.714538  6.147303   2099.885594  276.891688  9913.638803  3300.743385   161.501607  1061.813979  1745.400989
t14059  6994.620281  37124.567413    634.45695  23247.106364   963.728533  6.147291   2099.880621  276.892799  9913.642269  3300.747073   161.500157  1061.818551  1745.386418
t14060  6994.620103  37124.592809   634.457454  23247.066114   963.742524   6.14728    2099.87565   276.89391  9913.645735   3300.75076   161.498707  1061.823122  1745.371852
t14061  6994.619924  37124.618196   634.457959  23247.025869   963.756512  6.147269    2099.87068  276.895021  9913.649199  3300.754446   161.497258  1061.827691   1745.35729
t14062  6994.619744  37124.643575   634.458463  23246.985629   963.770496  6.147258   2099.865712  276.896132  9913.652663   3300.75813   161.495809  1061.832259  1745.342732
t14063  6994.619564  37124.668946   634.458967  23246.945394   963.784477  6.147247   2099.860745  276.897242  9913.656126  3300.761814   161.494361  1061.836825  1745.328179
t14064  6994.619383  37124.694308   634.459471  23246.905164   963.798455  6.147236    2099.85578  276.898352  9913.659588  3300.765496   161.492913   1061.84139   1745.31363
t14065  6994.619202  37124.719663   634.459976   23246.86494   963.812429  6.147224   2099.850817  276.899462  9913.663049  3300.769177   161.491466  1061.845954  1745.299085
t14066   6994.61902  37124.745009    634.46048   23246.82472     963.8264  6.147213   2099.845855  276.900572   9913.66651  3300.772856   161.490019  1061.850516  1745.284545
t14067  6994.618837  37124.770346   634.460984  23246.784506   963.840367  6.147202   2099.840895  276.901681   9913.66997  3300.776535   161.488572  1061.855076  1745.270008
t14068  6994.618654  37124.795676   634.461488  23246.744298   963.854331  6.147191   2099.835937   276.90279  9913.673429  3300.780212   161.487126  1061.859635  1745.255477
t14069   6994.61847  37124.820997   634.461992  23246.704094   963.868292   6.14718    2099.83098  276.903898  9913.676887  3300.783888    161.48568  1061.864193  1745.240949
t14070  6994.618286   37124.84631   634.462495  23246.663896   963.882249  6.147168   2099.826025  276.905007  9913.680344  3300.787563   161.484235  1061.868749  1745.226426
t14071  6994.618101  37124.871615   634.462999  23246.623703   963.896203  6.147157   2099.821072  276.906115  9913.683801  3300.791237    161.48279  1061.873304  1745.211907
t14072  6994.617916  37124.896911   634.463503  23246.583515   963.910153  6.147146    2099.81612  276.907222  9913.687257  3300.794909   161.481346  1061.877857  1745.197393
t14073   6994.61773    37124.9222   634.464007  23246.543332     963.9241  6.147135    2099.81117   276.90833  9913.690712   3300.79858   161.479902  1061.882408  1745.182883
t14074  6994.617543   37124.94748    634.46451  23246.503155   963.938044  6.147124   2099.806221  276.909437  9913.694166   3300.80225   161.478458  1061.886959  1745.168377
t14075  6994.617356  37124.972752   634.465014  23246.462983   963.951984  6.147113   2099.801274  276.910544  9913.697619  3300.805919   161.477015  1061.891507  1745.153875
t14076  6994.617168  37124.998015   634.465517  23246.422816   963.965921  6.147102   2099.796329   276.91165  9913.701072  3300.809587   161.475572  1061.896054  1745.139378
t14077   6994.61698  37125.023271   634.466021  23246.382654   963.979854   6.14709   2099.791386  276.912756  9913.704523  3300.813254    161.47413    1061.9006  1745.124885
t14078  6994.616791  37125.048518   634.466524  23246.342498   963.993784  6.147079   2099.786444  276.913862  9913.707974  3300.816919   161.472688  1061.905145  1745.110396
t14079  6994.616601  37125.073757   634.467027  23246.302347   964.007711  6.147068   2099.781503  276.914968  9913.711425  3300.820583   161.471247  1061.909687  1745.095912
t14080  6994.616411  37125.098987   634.467531  23246.262201   964.021634  6.147057   2099.776565  276.916073  9913.714874  3300.824246   161.469806  1061.914229  1745.081432
t14081   6994.61622   37125.12421   634.468034   23246.22206   964.035554  6.147046   2099.771627  276.917178  9913.718323  3300.827908   161.468365  1061.918769  1745.066956
t14082  6994.616029  37125.149424   634.468537  23246.181924   964.049471  6.147035   2099.766692  276.918283   9913.72177  3300.831568   161.466925  1061.923307  1745.052485
t14083  6994.615837   37125.17463    634.46904  23246.141794   964.063384  6.147024   2099.761758  276.919387  9913.725217  3300.835227   161.465485  1061.927844  1745.038018
t14084  6994.615645  37125.199828   634.469543  23246.101669   964.077294  6.147013   2099.756826  276.920491  9913.728664  3300.838886   161.464046  1061.932379  1745.023555
t14085  6994.615452  37125.225017   634.470046  23246.061549     964.0912  6.147001   2099.751896  276.921595  9913.732109  3300.842543   161.462607  1061.936913  1745.009096
t14086  6994.615258  37125.250199   634.470549  23246.021435   964.105103   6.14699   2099.746967  276.922699  9913.735554  3300.846198   161.461169  1061.941446  1744.994642
t14087  6994.615064  37125.275372   634.471051  23245.981325   964.119003  6.146979   2099.742039  276.923802  9913.738997  3300.849853   161.459731  1061.945977  1744.980192
t14088  6994.614869  37125.300537   634.471554  23245.941221   964.132899  6.146968   2099.737114  276.924905   9913.74244  3300.853506   161.458293  1061.950507  1744.965747
